84.0,1.317723e-01
84.5,1.120826e-01
85.0,1.011340e-01
85.5,8.054155e-02
86.0,6.220033e-02
86.5,3.581046e-02
87.0,2.281715e-02
87.5,1.073506e-02
88.0,2.984870e-03
88.5,6.542599e-03
89.0,1.705328e-02
