Shift (um),Time stamps (s)
3.1262860169287423,6.060000123397913e-05
2.9733979369382615,72.01410130000113
3.0947213628520673,144.03153660000135
3.0580932027982053,216.06745730000148
3.2210249185217252,288.038533500001
3.1071604073882613,360.0816225000017
2.950908866922263,432.0866807000002
3.0615338347342105,504.08534510000027
2.9048427721873784,576.0703286000007
2.9302781410196177,648.0566759000012
