84.0,5.460850e-01
84.25,5.460850e-01
84.5,5.460850e-01
84.75,5.460850e-01
85.0,5.460850e-01
85.25,5.460850e-01
85.5,5.241941e-01
85.75,4.794300e-01
86.0,4.319172e-01
86.25,3.880675e-01
86.5,3.436884e-01
86.75,3.060874e-01
87.0,2.795058e-01
87.25,2.693416e-01
87.5,2.302735e-01
87.75,2.185559e-01
88.0,2.186198e-01
88.25,2.384293e-01
88.5,2.330973e-01
88.75,2.556806e-01
89.0,2.669644e-01
89.25,2.890871e-01
89.5,4.103868e-01
89.75,3.797796e-01
90.0,3.633137e-01
